Time,State,Epsilon,Action,Reward,Medkit,Poison,Frags,Amo,Max Life,Life,Mean Score,Var Score,Loss
6824,explore,0.9035496460001662,2,-96.0,1,0,0,0,223,95,124.333333333,526.222222222,0
6944,explore,0.9011498860001703,2,-96.0,2,0,0,0,223,119,123.571428571,454.530612245,0
7040,explore,0.8992300780001736,0,-96.0,1,0,0,0,223,95,120.0,487.0,0
7144,explore,0.8971502860001772,2,-96.0,2,0,0,0,223,103,118.111111111,461.432098765,0
7288,explore,0.8942705740001822,1,-96.0,4,0,0,0,223,143,120.6,471.04,0
7408,explore,0.8918708140001863,1,-96.0,2,0,0,0,223,119,120.454545455,428.429752066,0
7504,explore,0.8899510060001896,2,-96.0,1,0,0,0,223,95,118.333333333,442.222222222,0
7656,explore,0.8869113100001949,2,-96.0,4,0,0,0,223,151,120.846153846,483.976331361,"[0.056132488, 0.014945991, 0.013414918, 0.027771581]"
7776,explore,0.884511550000199,1,-96.0,2,0,0,0,223,119,120.714285714,449.632653061,"[0.061840057, 0.023542494, 0.022040147, 0.016257416]"
7896,explore,0.8821117900002031,0,-96.0,2,0,0,0,223,119,120.6,419.84,"[0.05512939, 0.01780637, 0.022907473, 0.014415548]"
8144,explore,0.8771522860002117,1,-96.0,7,0,0,0,247,247,128.5,1329.75,0
8240,explore,0.875232478000215,1,-96.0,1,0,0,0,247,95,126.529411765,1313.66089965,0
8336,explore,0.8733126700002183,0,-96.0,1,0,0,0,247,95,124.777777778,1292.83950617,"[0.061082296, 0.019264549, 0.016798628, 0.025019117]"
8456,explore,0.8709129100002224,0,-96.0,3,0,0,0,247,119,124.473684211,1226.4598338,"[0.047177725, 0.025585759, 0.0044905562, 0.017101411]"
8576,explore,0.8685131500002266,1,-96.0,2,0,0,0,247,119,124.2,1166.56,"[0.058130015, 0.015541844, 0.024965292, 0.017622877]"
8696,explore,0.8661133900002307,2,-96.0,2,0,0,0,247,119,123.952380952,1112.23582766,"[0.060603809, 0.029100437, 0.015305853, 0.016197521]"
8816,explore,0.8637136300002348,2,-96.0,2,0,0,0,247,119,123.727272727,1062.74380165,"[0.049764156, 0.018077355, 0.011400642, 0.02028616]"
8912,explore,0.8617938220002381,0,-96.0,1,0,0,0,247,95,122.47826087,1050.85822306,0
9008,explore,0.8598740140002414,1,-96.0,1,0,0,0,247,95,121.333333333,1037.22222222,0
9160,explore,0.8568343180002467,0,-96.0,4,0,0,0,247,151,122.52,1029.5296,0
9280,explore,0.8544345580002508,0,-96.0,2,0,0,0,247,119,122.384615385,990.390532544,0
9456,explore,0.8509149100002569,1,-96.0,5,0,0,0,247,175,124.333333333,1052.44444444,"[0.049608871, 0.0059908004, 0.031821236, 0.011796837]"
9576,explore,0.848515150000261,1,-96.0,2,0,0,0,247,119,124.142857143,1015.83673469,"[0.055911731, 0.019543484, 0.021354556, 0.015013691]"
9672,explore,0.8465953420002643,1,-96.0,1,0,0,0,247,95,123.137931034,1009.08442331,0
9768,explore,0.8446755340002676,0,-96.0,1,0,0,0,247,95,122.2,1000.96,0
9912,explore,0.8417958220002726,0,-96.0,3,0,0,0,247,143,122.870967742,982.176899063,0
10032,explore,0.8393960620002767,1,-96.0,2,0,0,0,247,119,122.75,951.9375,0
10152,explore,0.8369963020002809,1,-96.0,2,0,0,0,247,119,122.636363636,923.504132231,0
10320,explore,0.8336366380002866,0,-96.0,5,0,0,0,247,167,123.941176471,952.525951557,0
10416,explore,0.83171683000029,2,-96.0,1,0,0,0,247,95,123.114285714,948.558367347,"[0.071889445, 0.030018814, 0.013879271, 0.027991362]"
10512,explore,0.8297970220002933,2,-96.0,1,0,0,0,247,95,122.333333333,943.555555556,0
10608,explore,0.8278772140002966,0,-96.0,1,0,0,0,247,95,121.594594595,937.700511322,0
10728,explore,0.8254774540003007,0,-96.0,2,0,0,0,247,119,121.526315789,913.1966759,0
10832,explore,0.8233976620003043,0,-96.0,2,0,0,0,247,103,121.051282051,898.35634451,0
10952,explore,0.8209979020003084,0,-96.0,2,0,0,0,247,119,121.0,876.0,0
11104,explore,0.8179582060003137,1,-96.0,3,0,0,0,247,151,121.731707317,876.049970256,0
11200,explore,0.816038398000317,0,-96.0,1,0,0,0,247,95,121.095238095,871.800453515,0
11296,explore,0.8141185900003203,1,-96.0,1,0,0,0,247,95,120.488372093,866.994050838,"[0.059746124, 0.024378486, 0.01976472, 0.015602916]"
11400,explore,0.8120387980003239,2,-96.0,2,0,0,0,247,103,120.090909091,854.082644628,0
11496,explore,0.8101189900003272,2,-96.0,1,0,0,0,247,95,119.533333333,848.782222222,"[0.045338694, 0.010267207, 0.016495215, 0.018576272]"
11664,explore,0.806759326000333,1,-96.0,4,0,0,0,247,167,120.565217391,878.245746692,0
11856,explore,0.8029197100003396,0,-96.0,5,0,0,0,247,191,122.063829787,962.868266184,"[0.075359866, 0.021562226, 0.016532619, 0.037265018]"
12104,explore,0.7979602060003481,1,-96.0,7,0,0,0,247,247,124.666666667,1261.22222222,0
